date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,month,year,quarter,is_weekend,usage_cpu_lag_1,usage_cpu_lag_3,usage_cpu_lag_7,usage_cpu_rolling_mean_7d,usage_cpu_rolling_max_7d,usage_cpu_rolling_min_7d,usage_cpu_rolling_mean_30d,usage_cpu_rolling_max_30d,usage_cpu_rolling_min_30d,usage_storage_rolling_mean_7d,usage_storage_rolling_max_7d,usage_storage_rolling_min_7d,usage_storage_rolling_mean_30d,usage_storage_rolling_max_30d,usage_storage_rolling_min_30d,cpu_allocation,storage_allocation,utilization_ratio,storage_efficiency,weather,outages,price_changes
20-03-2023,East US,Container,65,934,324,118.66,1.05,0,0,3,2023,1,0,51,67,79,67,93,51,71.6,98,51,1045.7142857142858,1654,521,1296.7333333333331,1992,521,100,2000,0.65,0.467,22.364366623485147,0,0.6479592705441468
21-03-2023,East US,VM,77,1281,367,88.09,1.07,0,1,3,2023,1,0,65,51,56,70,93,51,72.36666666666666,98,51,1134.142857142857,1654,521,1311.1333333333334,1992,521,100,2000,0.77,0.6405,25.534889000200184,0,-0.869327036
21-03-2023,East US,Storage,77,1549,265,88.09,1.07,0,1,3,2023,1,0,77,51,93,67.71428571428571,86,51,72.96666666666667,98,51,1156.142857142857,1654,521,1313.0666666666666,1992,521,100,2000,0.77,0.7745,20.162148208512036,1,-0.435061246
21-03-2023,East US,Container,74,1777,243,88.09,1.07,0,1,3,2023,1,0,77,65,86,66,77,51,73.23333333333333,98,51,1293.857142857143,1777,521,1314.1,1992,521,100,2000,0.74,0.8885,29.04144146426797,1,-0.254113903
22-03-2023,East US,VM,51,1274,458,90.25,1.08,0,2,3,2023,1,0,74,77,67,63.71428571428572,77,51,73,98,51,1239.571428571429,1777,521,1323.6666666666667,1992,521,100,2000,0.51,0.637,11.501448519933344,0,1.4940194369296926
22-03-2023,East US,Storage,76,539,419,90.25,1.08,0,2,3,2023,1,0,51,77,51,67.28571428571429,77,51,73.06666666666666,98,51,1242.142857142857,1777,539,1298.6666666666667,1992,521,100,2000,0.76,0.2695,10.88213586879295,1,1.5018556472424485
22-03-2023,East US,Container,50,1514,207,90.25,1.08,0,2,3,2023,1,0,76,74,51,67.14285714285714,77,50,71.63333333333334,98,50,1266.857142857143,1777,539,1288.7666666666669,1992,521,100,2000,0.5,0.757,20.592278714248835,0,0.6843174912416179
23-03-2023,East US,VM,76,630,395,111.59,0.92,0,3,3,2023,1,0,50,51,65,68.71428571428571,77,50,71.7,98,50,1223.428571428571,1777,539,1275.3333333333333,1992,521,100,2000,0.76,0.315,29.835943165988542,1,-1.80409264
23-03-2023,East US,Storage,74,1429,353,111.59,0.92,0,3,3,2023,1,0,76,76,77,68.28571428571429,77,50,72.1,98,50,1244.571428571429,1777,539,1256.6666666666667,1992,521,100,2000,0.74,0.7145,13.718500587776711,0,0.2863184179511556
23-03-2023,East US,Container,54,726,388,111.59,0.92,0,3,3,2023,1,0,74,50,77,65,76,50,71.3,98,50,1127,1777,539,1257.1333333333334,1992,521,100,2000,0.54,0.363,11.354778929011616,1,0.2672045820043657
24-03-2023,East US,VM,60,1361,470,109.63,1.04,0,4,3,2023,1,0,54,76,74,63,76,50,71.56666666666666,98,50,1067.571428571429,1514,539,1270.9,1992,521,100,2000,0.6,0.6805,20.337224167314893,1,-0.056762632
24-03-2023,East US,Storage,76,1430,488,109.63,1.04,0,4,3,2023,1,0,60,74,51,66.57142857142857,76,50,71.3,98,50,1089.857142857143,1514,539,1260.3333333333333,1992,521,100,2000,0.76,0.715,22.0083422186013,0,0.872180083983625
24-03-2023,East US,Container,69,1392,471,109.63,1.04,0,4,3,2023,1,0,76,54,76,65.57142857142857,76,50,71.26666666666667,98,50,1211.7142857142858,1514,630,1280.0333333333333,1992,521,100,2000,0.69,0.696,18.51188729849972,0,-0.081523731
25-03-2023,East US,VM,67,1638,424,108.22,1.19,1,5,3,2023,1,1,69,60,50,68,76,54,71.2,98,50,1229.428571428571,1638,630,1300.1333333333334,1992,521,100,2000,0.67,0.819,17.423230148841334,1,-1.048477914
25-03-2023,East US,Storage,55,1774,418,108.22,1.19,1,5,3,2023,1,1,67,76,76,65,76,54,70.53333333333333,98,50,1392.857142857143,1774,726,1292.8666666666666,1949,521,100,2000,0.55,0.887,24.35955745286951,0,1.2205855392110732
25-03-2023,East US,Container,72,1966,290,108.22,1.19,1,5,3,2023,1,1,55,69,74,64.71428571428571,76,54,70.03333333333333,98,50,1469.571428571429,1966,726,1310.3666666666666,1966,521,100,2000,0.72,0.983,13.70395684882558,0,-0.070970603
26-03-2023,East US,VM,56,1586,272,97.55,0.92,1,6,3,2023,1,1,72,67,54,65,76,55,69.63333333333334,98,50,1592.428571428571,1966,1361,1332.2,1966,521,100,2000,0.56,0.793,23.805227882190565,1,1.1045416688311365
26-03-2023,East US,Storage,68,1442,319,97.55,0.92,1,6,3,2023,1,1,56,55,60,66.14285714285714,76,55,69.06666666666666,98,50,1604,1966,1392,1317.8333333333333,1966,521,100,2000,0.68,0.721,12.328189934210396,0,1.5186611835871626
26-03-2023,East US,Container,87,1960,363,97.55,0.92,1,6,3,2023,1,1,68,72,76,67.71428571428571,87,55,68.7,94,50,1679.7142857142858,1966,1392,1326.3,1966,521,100,2000,0.87,0.98,12.127161653373436,0,0.4949498593961635
27-03-2023,East US,VM,95,1992,454,91.1,0.92,0,0,3,2023,1,0,87,56,69,71.42857142857143,95,55,69.8,95,50,1765.428571428571,1992,1442,1367.6,1992,521,100,2000,0.95,0.996,26.84726922830537,0,-1.045687818
27-03-2023,East US,Storage,70,1848,475,91.1,0.92,0,0,3,2023,1,0,95,68,67,71.85714285714286,95,55,69,95,50,1795.428571428571,1992,1442,1388.9,1992,521,100,2000,0.7,0.924,10.449485948874852,0,-0.389220269
27-03-2023,East US,Container,86,1512,400,91.1,0.92,0,0,3,2023,1,0,70,87,55,76.28571428571429,95,56,69.6,95,50,1758,1992,1442,1374.3333333333333,1992,521,100,2000,0.86,0.756,14.76802382291023,0,0.3219341415449621
28-03-2023,East US,VM,53,1929,275,99.23,1.03,0,1,3,2023,1,0,86,95,72,73.57142857142857,95,53,69.03333333333333,95,50,1752.7142857142858,1992,1442,1391.1333333333334,1992,521,100,2000,0.53,0.9645,19.044999130938955,1,-1.697576236
28-03-2023,East US,Storage,94,1078,393,99.23,1.03,0,1,3,2023,1,0,53,70,56,79,95,53,69.53333333333333,95,50,1680.142857142857,1992,1078,1364.9,1992,521,100,2000,0.94,0.539,16.564159328556485,0,-0.220123698
28-03-2023,East US,Container,73,1685,456,99.23,1.03,0,1,3,2023,1,0,94,86,68,79.71428571428571,95,53,70.1,95,50,1714.857142857143,1992,1078,1399,1992,521,100,2000,0.73,0.8425,21.217672680959208,0,-0.326230442
29-03-2023,East US,VM,88,840,444,102.77,1.08,0,2,3,2023,1,0,73,53,87,79.85714285714286,95,53,69.93333333333334,95,50,1554.857142857143,1992,840,1380.5,1992,521,100,2000,0.88,0.42,27.27348764416596,0,0.1169506494924708
29-03-2023,East US,Storage,98,1203,305,102.77,1.08,0,2,3,2023,1,0,88,94,95,80.28571428571429,98,53,70.33333333333333,98,50,1442.142857142857,1929,840,1393.5,1992,521,100,2000,0.98,0.6015,13.481499845574962,1,-0.662962641
29-03-2023,East US,Container,92,881,432,102.77,1.08,0,2,3,2023,1,0,98,73,70,83.42857142857143,98,53,71.16666666666667,98,50,1304,1929,840,1367.7333333333331,1992,521,100,2000,0.92,0.4405,14.824292349118869,0,1.1978784135363671
30-03-2023,East US,VM,61,944,439,100.13,1.15,0,3,3,2023,1,0,92,88,86,79.85714285714286,98,53,71.5,98,50,1222.857142857143,1929,840,1381.8333333333333,1992,539,100,2000,0.61,0.472,11.921236625952648,0,-0.304190512
30-03-2023,East US,Storage,82,1824,289,100.13,1.15,0,3,3,2023,1,0,61,98,53,84,98,61,72.53333333333333,98,50,1207.857142857143,1824,840,1397.9333333333334,1992,539,100,2000,0.82,0.912,12.575697076996391,1,0.7221858183388222
30-03-2023,East US,Container,88,1487,449,100.13,1.15,0,3,3,2023,1,0,82,92,94,83.14285714285714,98,61,73.3,98,50,1266.2857142857142,1824,840,1416.3666666666666,1992,539,100,2000,0.88,0.7435,22.37935743358332,0,0.1840559913051584
31-03-2023,East US,VM,78,604,401,97.35,1.27,0,4,3,2023,1,0,88,61,73,83.85714285714286,98,61,73.33333333333333,98,50,1111.857142857143,1824,604,1393.8,1992,539,100,2000,0.78,0.302,18.092954254106747,0,-0.268275689
31-03-2023,East US,Storage,51,1789,409,97.35,1.27,0,4,3,2023,1,0,78,82,88,78.57142857142857,98,51,72.46666666666667,98,50,1247.428571428571,1824,604,1401.8,1992,539,100,2000,0.51,0.8945,20.851937180219146,1,-0.516819157
31-03-2023,East US,Container,58,1900,238,97.35,1.27,0,4,3,2023,1,0,51,88,98,72.85714285714286,92,51,71.93333333333334,98,50,1347,1900,604,1405.9,1992,539,100,2000,0.58,0.95,17.97241605096883,1,-0.126303003
10-01-2023,North Europe,Container,52,1185,479,90.92,0.86,0,1,1,2023,1,0,74,70,98,69.57142857142857,94,52,74.8,98,50,930.7142857142856,1297,526,1249.6666666666667,1943,501,100,2000,0.52,0.5925,14.892024616655156,0,0.1771754369363012
11-01-2023,North Europe,VM,77,1877,487,114.66,0.98,0,2,1,2023,1,0,52,52,69,70.71428571428571,94,52,74.93333333333334,98,50,1091.2857142857142,1877,526,1247.6666666666667,1943,501,100,2000,0.77,0.9385,22.042320370674915,1,0.4757726847624101
11-01-2023,North Europe,Storage,72,1353,250,114.66,0.98,0,2,1,2023,1,0,77,74,94,67.57142857142857,77,52,75.63333333333334,98,50,1132.857142857143,1877,526,1235.6,1943,501,100,2000,0.72,0.6765,18.607086455918857,0,-1.299620259
11-01-2023,North Europe,Container,74,1074,389,114.66,0.98,0,2,1,2023,1,0,72,52,76,67.28571428571429,77,52,75.36666666666666,98,50,1211.142857142857,1877,627,1239.4333333333334,1943,501,100,2000,0.74,0.537,17.26067707372428,1,0.7494941286720818
12-01-2023,North Europe,VM,91,1156,319,100.68,0.86,0,3,1,2023,1,0,74,77,70,70.28571428571429,91,52,76.7,98,50,1191,1877,627,1215.8666666666666,1943,501,100,2000,0.91,0.578,10.44073083341367,0,-1.470654923
12-01-2023,North Europe,Storage,68,1581,428,100.68,0.86,0,3,1,2023,1,0,91,72,52,72.57142857142857,91,52,75.76666666666667,98,50,1327.2857142857142,1877,1065,1220.0666666666666,1943,501,100,2000,0.68,0.7905,12.011334624864162,0,0.1857509154583171
12-01-2023,North Europe,Container,75,616,478,100.68,0.86,0,3,1,2023,1,0,68,74,74,72.71428571428571,91,52,75.06666666666666,98,50,1263.142857142857,1877,616,1222.8,1943,501,100,2000,0.75,0.308,16.972088199934348,0,1.082633437147035
13-01-2023,North Europe,VM,96,1508,293,94.56,1.01,0,4,1,2023,1,0,75,91,52,79,96,68,75.13333333333334,98,50,1309.2857142857142,1877,616,1220.9333333333334,1943,501,100,2000,0.96,0.754,25.574059442170007,0,0.8836415977247578
13-01-2023,North Europe,Storage,95,1457,403,94.56,1.01,0,4,1,2023,1,0,96,68,77,81.57142857142857,96,68,76.16666666666667,98,50,1249.2857142857142,1581,616,1250.7,1943,501,100,2000,0.95,0.7285,17.515262602694257,0,1.2625309194283771
13-01-2023,North Europe,Container,65,717,238,94.56,1.01,0,4,1,2023,1,0,95,75,72,80.57142857142857,96,65,75.9,98,50,1158.428571428571,1581,616,1219.5333333333333,1943,501,100,2000,0.65,0.3585,19.74812155513888,1,0.7282496556666644
14-01-2023,North Europe,VM,82,1456,378,88.49,1.04,1,5,1,2023,1,1,65,96,74,81.71428571428571,96,65,76.96666666666667,98,50,1213,1581,616,1231,1943,501,100,2000,0.82,0.728,16.601959667070716,0,-0.528587796
14-01-2023,North Europe,Storage,92,1791,264,88.49,1.04,1,5,1,2023,1,1,82,95,91,81.85714285714286,96,65,78.36666666666666,98,52,1303.7142857142858,1791,616,1239.7666666666669,1943,501,100,2000,0.92,0.8955,11.209473500453678,1,0.1733189225937791
14-01-2023,North Europe,Container,82,1691,242,88.49,1.04,1,5,1,2023,1,1,92,65,68,83.85714285714286,96,65,79,98,52,1319.428571428571,1791,616,1250.4666666666667,1943,501,100,2000,0.82,0.8455,23.62106391350295,1,0.6859934317496902
15-01-2023,North Europe,VM,85,1917,391,93.99,0.97,1,6,1,2023,1,1,82,82,75,85.28571428571429,96,65,79.26666666666667,98,52,1505.2857142857142,1917,717,1262.6666666666667,1943,501,100,2000,0.85,0.9585,17.079590190716424,1,1.1552907415712872
15-01-2023,North Europe,Storage,84,1622,235,93.99,0.97,1,6,1,2023,1,1,85,92,96,83.57142857142857,95,65,78.96666666666667,98,52,1521.571428571429,1917,717,1254.6333333333334,1943,501,100,2000,0.84,0.811,16.335234249835953,0,-0.665198516
15-01-2023,North Europe,Container,67,1508,295,93.99,0.97,1,6,1,2023,1,1,84,82,95,79.57142857142857,92,65,79.2,98,52,1528.857142857143,1917,717,1242.5333333333333,1943,501,100,2000,0.67,0.754,27.55618635937068,0,-0.539016677
16-01-2023,North Europe,VM,56,1217,422,93.98,1.19,0,0,1,2023,1,0,67,85,65,78.28571428571429,92,56,77.8,98,52,1600.2857142857142,1917,1217,1266.4,1943,526,100,2000,0.56,0.6085,20.621664724503468,0,-0.666940506
16-01-2023,North Europe,Storage,68,1890,343,93.98,1.19,0,0,1,2023,1,0,56,84,82,76.28571428571429,92,56,77.5,98,52,1662.2857142857142,1917,1217,1284.2666666666669,1943,526,100,2000,0.68,0.945,24.075632849309677,0,0.1141167043033766
16-01-2023,North Europe,Container,54,1622,224,93.98,1.19,0,0,1,2023,1,0,68,67,92,70.85714285714286,85,54,76.56666666666666,98,52,1638.142857142857,1917,1217,1308.8666666666666,1943,526,100,2000,0.54,0.811,17.216256773350388,0,-0.797806117
17-01-2023,North Europe,VM,51,528,364,99.87,0.89,0,1,1,2023,1,0,54,56,82,66.42857142857143,85,51,75.96666666666667,98,51,1472,1917,528,1281.0333333333333,1943,526,100,2000,0.51,0.264,21.041027997613643,1,0.04822556818234
17-01-2023,North Europe,Storage,87,838,335,99.87,0.89,0,1,1,2023,1,0,51,68,85,66.71428571428571,87,51,75.86666666666666,98,51,1317.857142857143,1890,528,1261.3666666666666,1943,526,100,2000,0.87,0.419,13.447640749039758,1,-0.127618346
17-01-2023,North Europe,Container,97,1888,344,99.87,0.89,0,1,1,2023,1,0,87,54,84,68.57142857142857,97,51,76.16666666666667,98,51,1355.857142857143,1890,528,1296.4,1943,526,100,2000,0.97,0.944,18.91035141977908,0,0.9610636516440012
18-01-2023,North Europe,VM,98,1932,316,108.23,0.88,0,2,1,2023,1,0,97,51,67,73,98,51,76.7,98,51,1416.428571428571,1932,528,1323.2333333333331,1943,526,100,2000,0.98,0.966,23.26607020579173,1,-0.759744113
18-01-2023,North Europe,Storage,55,557,243,108.23,0.88,0,2,1,2023,1,0,98,87,56,72.85714285714286,98,51,75.26666666666667,98,51,1322.142857142857,1932,528,1277.0333333333333,1932,526,100,2000,0.55,0.2785,14.906603127574654,0,-0.255768554
18-01-2023,North Europe,Container,94,1171,372,108.23,0.88,0,2,1,2023,1,0,55,97,68,76.57142857142857,98,51,76.1,98,51,1219.428571428571,1932,528,1290.9666666666667,1932,526,100,2000,0.94,0.5855,25.07711579558871,0,-0.23246555
19-01-2023,North Europe,VM,57,1645,363,102.09,0.8,0,3,1,2023,1,0,94,98,54,77,98,51,74.86666666666666,98,51,1222.7142857142858,1932,528,1310.4,1932,526,100,2000,0.57,0.8225,13.087133190478866,0,0.3025483102025016
19-01-2023,North Europe,Storage,75,1197,377,102.09,0.8,0,3,1,2023,1,0,57,55,51,80.42857142857143,98,55,74.83333333333333,98,51,1318.2857142857142,1932,557,1332.7666666666669,1932,528,100,2000,0.75,0.5985,25.3577209964077,1,0.0254939439694172
19-01-2023,North Europe,Container,77,1231,240,102.09,0.8,0,3,1,2023,1,0,75,94,87,79,98,55,75.06666666666666,98,51,1374.428571428571,1932,557,1330.5666666666666,1932,528,100,2000,0.77,0.6155,12.1551973635568,1,-0.163666058
20-01-2023,North Europe,VM,67,723,438,86.72,1.02,0,4,1,2023,1,0,77,57,97,74.71428571428571,98,55,75.56666666666666,98,51,1208,1932,557,1333.7666666666669,1932,528,100,2000,0.67,0.3615,17.670936904301662,1,1.834911406229336
20-01-2023,North Europe,Storage,98,1352,481,86.72,1.02,0,4,1,2023,1,0,67,75,98,74.71428571428571,98,55,76.36666666666666,98,51,1125.142857142857,1645,557,1343.3333333333333,1932,528,100,2000,0.98,0.676,10.121019409806884,0,0.9442028509234895
20-01-2023,North Europe,Container,74,1326,482,86.72,1.02,0,4,1,2023,1,0,98,77,55,77.42857142857143,98,57,77.1,98,51,1235,1645,723,1348.0333333333333,1932,528,100,2000,0.74,0.663,15.710340241685968,1,-1.558186765
21-01-2023,North Europe,VM,83,1871,294,107.38,1.02,1,5,1,2023,1,1,74,67,94,75.85714285714286,98,57,77.3,98,51,1335,1871,723,1347.8333333333333,1932,528,100,2000,0.83,0.9355,14.597720330211876,0,-0.553635443
21-01-2023,North Europe,Storage,57,653,449,107.38,1.02,1,5,1,2023,1,1,83,98,57,75.85714285714286,98,57,76.8,98,51,1193.2857142857142,1871,653,1324.5,1932,528,100,2000,0.57,0.3265,22.392747979387057,0,2.0149619644647654
21-01-2023,North Europe,Container,83,937,317,107.38,1.02,1,5,1,2023,1,1,57,74,75,77,98,57,77.1,98,51,1156.142857142857,1871,653,1319.9333333333334,1932,528,100,2000,0.83,0.4685,21.83534718203268,0,-1.111604766
22-01-2023,North Europe,VM,67,1297,448,98.84,0.97,1,6,1,2023,1,1,83,83,77,75.57142857142857,98,57,76.3,98,51,1165.571428571429,1871,653,1324.6333333333334,1932,528,100,2000,0.67,0.6485,18.579455654156817,0,-0.002313956
22-01-2023,North Europe,Storage,87,1483,229,98.84,0.97,1,6,1,2023,1,1,67,57,67,78.42857142857143,98,57,76.93333333333334,98,51,1274.142857142857,1871,653,1321.3666666666666,1932,528,100,2000,0.87,0.7415,17.50568462422614,1,0.7829803022191221
22-01-2023,North Europe,Container,91,580,332,98.84,0.97,1,6,1,2023,1,1,87,83,98,77.42857142857143,91,57,77.46666666666667,98,51,1163.857142857143,1871,580,1320.1666666666667,1932,528,100,2000,0.91,0.29,11.215696882226602,1,-1.919711379
23-01-2023,North Europe,VM,74,1718,394,85.21,0.93,0,0,1,2023,1,0,91,67,74,77.42857142857143,91,57,76.73333333333333,98,51,1219.857142857143,1871,580,1327.1666666666667,1932,528,100,2000,0.74,0.859,25.96672079934646,0,-1.390032791
23-01-2023,North Europe,Storage,76,592,359,85.21,0.93,0,0,1,2023,1,0,74,87,83,76.42857142857143,91,57,76.1,98,51,1037.142857142857,1718,580,1298.3333333333333,1932,528,100,2000,0.76,0.296,18.86367877777893,1,0.3083625651851498
23-01-2023,North Europe,Container,99,560,321,85.21,0.93,0,0,1,2023,1,0,76,91,57,82.42857142857143,99,67,77.23333333333333,99,51,1023.8571428571428,1718,560,1293.1,1932,528,100,2000,0.99,0.28,26.08115865442537,0,1.1351600466221066
24-01-2023,North Europe,VM,85,1780,207,95.39,1.11,0,1,1,2023,1,0,99,74,83,82.71428571428571,99,67,77.33333333333333,99,51,1144.2857142857142,1780,560,1303.9,1932,528,100,2000,0.85,0.89,12.659490576966594,1,0.0083525804619743
24-01-2023,North Europe,Storage,98,1776,379,95.39,1.11,0,1,1,2023,1,0,85,76,67,87.14285714285714,99,74,77.53333333333333,99,51,1212.7142857142858,1780,560,1303.4,1932,528,100,2000,0.98,0.888,21.74381224076553,0,-1.704145886
24-01-2023,North Europe,Container,64,802,326,95.39,1.11,0,1,1,2023,1,0,98,99,87,83.85714285714286,99,64,76.93333333333334,99,51,1115.428571428571,1780,560,1273.7666666666669,1932,528,100,2000,0.64,0.401,29.601091331426414,1,0.6321290718707316
25-01-2023,North Europe,VM,88,585,325,103.44,0.82,0,2,1,2023,1,0,64,85,91,83.42857142857143,99,64,77.03333333333333,99,51,1116.142857142857,1780,560,1229.3666666666666,1932,528,100,2000,0.88,0.2925,10.887672080387802,0,0.8780302648904944
25-01-2023,North Europe,Storage,93,1036,344,103.44,0.82,0,2,1,2023,1,0,88,98,74,86.14285714285714,99,64,77.33333333333333,99,51,1018.7142857142856,1780,560,1209.8333333333333,1932,528,100,2000,0.93,0.518,14.596353769682317,0,-0.132913892
25-01-2023,North Europe,Container,62,1735,224,103.44,0.82,0,2,1,2023,1,0,93,64,76,84.14285714285714,99,62,77.16666666666667,99,51,1182,1780,560,1217.4,1932,528,100,2000,0.62,0.8675,20.382845399154803,1,0.4157900253019263
26-01-2023,North Europe,VM,70,1123,203,103.24,0.96,0,3,1,2023,1,0,62,88,99,80,98,62,77.63333333333334,99,51,1262.428571428571,1780,585,1214.2666666666669,1932,528,100,2000,0.7,0.5615,29.72348098516298,0,1.827412850871248
26-01-2023,North Europe,Storage,79,1342,294,103.24,0.96,0,3,1,2023,1,0,70,93,85,79.14285714285714,98,62,78,99,51,1199.857142857143,1776,585,1196,1932,528,100,2000,0.79,0.671,15.124206191744772,0,-0.161506744
26-01-2023,North Europe,Container,73,1322,336,103.24,0.96,0,3,1,2023,1,0,79,62,98,75.57142857142857,93,62,78.63333333333334,99,51,1135,1735,585,1186,1932,528,100,2000,0.73,0.661,26.046954208329065,0,-0.137419068
27-01-2023,North Europe,VM,53,1223,424,93.23,1.06,0,4,1,2023,1,0,73,70,64,74,93,53,78.7,99,53,1195.142857142857,1735,585,1209.1666666666667,1932,557,100,2000,0.53,0.6115,10.835997067639054,0,-0.623934013
27-01-2023,North Europe,Storage,69,612,339,93.23,1.06,0,4,1,2023,1,0,53,79,88,71.28571428571429,93,53,78.1,99,53,1199,1735,612,1201.6333333333334,1932,557,100,2000,0.69,0.306,21.12641939530988,1,-0.498256985
27-01-2023,North Europe,Container,96,500,289,93.23,1.06,0,4,1,2023,1,0,69,73,93,71.71428571428571,96,53,78.06666666666666,99,53,1122.428571428571,1735,500,1155.3666666666666,1932,500,100,2000,0.96,0.25,29.40664814036969,0,0.9002316283772975
28-01-2023,North Europe,VM,93,833,336,110.31,1.09,1,5,1,2023,1,1,96,53,62,76.14285714285714,96,53,77.9,99,53,993.5714285714286,1342,500,1118.7333333333331,1871,500,100,2000,0.93,0.4165,18.367039530554397,1,-0.880036631
28-01-2023,North Europe,Storage,83,1087,234,110.31,1.09,1,5,1,2023,1,1,93,69,70,78,96,53,78.83333333333333,99,53,988.4285714285714,1342,500,1136.4,1871,500,100,2000,0.83,0.5435,21.38508982058967,0,-0.761245688
28-01-2023,North Europe,Container,50,1819,259,110.31,1.09,1,5,1,2023,1,1,83,96,79,73.85714285714286,96,50,77.36666666666666,99,50,1056.571428571429,1819,500,1158,1871,500,100,2000,0.5,0.9095,28.05316126226063,1,1.8448418341736648
29-01-2023,North Europe,VM,64,1492,352,91.61,0.97,1,6,1,2023,1,1,50,93,73,72.57142857142857,96,50,77.6,99,50,1080.857142857143,1819,500,1152.9,1871,500,100,2000,0.64,0.746,16.62877875557251,1,0.324652811326023
29-01-2023,North Europe,Storage,66,1748,303,91.61,0.97,1,6,1,2023,1,1,64,83,53,74.42857142857143,96,50,77.3,99,50,1155.857142857143,1819,500,1171.2666666666669,1871,500,100,2000,0.66,0.874,17.438586524226718,1,0.1879235967500609
29-01-2023,North Europe,Container,89,1562,397,91.61,0.97,1,6,1,2023,1,1,66,50,69,77.28571428571429,96,50,77.7,99,50,1291.571428571429,1819,500,1182.3,1871,500,100,2000,0.89,0.781,13.399123030066832,1,-2.099666827
30-01-2023,North Europe,VM,94,715,383,103.31,1.1,0,0,1,2023,1,0,89,64,96,77,94,50,78.6,99,50,1322.2857142857142,1819,715,1182.0333333333333,1871,500,100,2000,0.94,0.3575,13.02661522881242,1,0.0597298596023498
30-01-2023,North Europe,Storage,64,1680,335,103.31,1.1,0,0,1,2023,1,0,94,66,93,72.85714285714286,94,50,77.46666666666667,99,50,1443.2857142857142,1819,715,1192.9666666666667,1871,500,100,2000,0.64,0.84,15.946839931498884,0,2.200202961805881
30-01-2023,North Europe,Container,54,1680,246,103.31,1.1,0,0,1,2023,1,0,64,89,83,68.71428571428571,94,50,76.8,99,50,1528,1819,715,1204.7666666666669,1871,500,100,2000,0.54,0.84,22.118713096102542,0,-0.487328115
31-01-2023,North Europe,VM,74,1492,310,95.21,0.98,0,1,1,2023,1,0,54,94,50,72.14285714285714,94,54,76.5,99,50,1481.2857142857142,1748,715,1192.1333333333334,1819,500,100,2000,0.74,0.746,20.551524522501595,0,-1.564596081
31-01-2023,North Europe,Storage,89,1327,370,95.21,0.98,0,1,1,2023,1,0,74,64,64,75.71428571428571,94,54,77.56666666666666,99,50,1457.7142857142858,1748,715,1214.6,1819,500,100,2000,0.89,0.6635,29.77483004836517,1,0.0058521422562713
31-01-2023,North Europe,Container,61,1503,332,95.21,0.98,0,1,1,2023,1,0,89,54,66,75,94,54,76.83333333333333,99,50,1422.7142857142858,1680,715,1233.4666666666667,1819,500,100,2000,0.61,0.7515,26.84347510737103,0,0.4799500499919611
01-02-2023,North Europe,VM,75,1436,490,88.94,0.88,0,2,2,2023,1,0,61,74,89,73,94,54,77.1,99,50,1404.7142857142858,1680,715,1238.1,1819,500,100,2000,0.75,0.718,18.62317418131625,1,-1.604700986
01-02-2023,North Europe,Storage,74,574,493,88.94,0.88,0,2,2,2023,1,0,75,89,94,70.14285714285714,89,54,76.66666666666667,99,50,1384.571428571429,1680,574,1207.8,1819,500,100,2000,0.74,0.287,24.77468495335546,0,-0.966541412
01-02-2023,North Europe,Container,51,1733,216,88.94,0.88,0,2,2,2023,1,0,74,61,64,68.28571428571429,89,51,75.33333333333333,99,50,1392.142857142857,1733,574,1246.2333333333331,1819,500,100,2000,0.51,0.8665,20.6053001996483,0,1.7915889273709344
02-02-2023,North Europe,VM,81,1664,414,108.13,1.14,0,3,2,2023,1,0,51,75,54,72.14285714285714,89,51,75.56666666666666,99,50,1389.857142857143,1733,574,1244.4333333333334,1819,500,100,2000,0.81,0.832,19.222419269272905,1,-1.580425565
02-02-2023,North Europe,Storage,68,1841,231,108.13,1.14,0,3,2,2023,1,0,81,74,74,71.28571428571429,89,51,75.3,99,50,1439.7142857142858,1841,574,1286.0666666666666,1841,500,100,2000,0.68,0.9205,10.270783816083178,1,-0.343751181
02-02-2023,North Europe,Container,79,784,485,108.13,1.14,0,3,2,2023,1,0,68,51,89,69.85714285714286,81,51,74.63333333333334,98,50,1362.142857142857,1841,574,1293.5333333333333,1841,500,100,2000,0.79,0.392,14.770818917013596,1,-0.715162368
03-02-2023,North Europe,VM,50,812,446,99.28,1.1,0,4,2,2023,1,0,79,81,61,68.28571428571429,81,50,73.46666666666667,98,50,1263.428571428571,1841,574,1261.2666666666669,1841,500,100,2000,0.5,0.406,29.52901227543972,0,1.024372044694882
03-02-2023,North Europe,Storage,52,942,454,99.28,1.1,0,4,2,2023,1,0,50,68,75,65,81,50,71.93333333333334,96,50,1192.857142857143,1841,574,1233.4666666666667,1841,500,100,2000,0.52,0.471,12.595206149621918,1,2.98217558291054
03-02-2023,North Europe,Container,57,1577,448,99.28,1.1,0,4,2,2023,1,0,52,79,74,62.57142857142857,81,50,71.7,96,50,1336.142857142857,1841,784,1259.3,1841,500,100,2000,0.57,0.7885,18.1819920458578,1,1.6289394698801023
04-02-2023,North Europe,VM,78,1199,281,103.62,0.94,1,5,2,2023,1,1,57,50,51,66.42857142857143,81,50,71.36666666666666,96,50,1259.857142857143,1841,784,1279.7666666666669,1841,500,100,2000,0.78,0.5995,23.83846206268916,1,0.7089755453809159
