date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,month,year,quarter,is_weekend,usage_cpu_lag_1,usage_cpu_lag_3,usage_cpu_lag_7,usage_cpu_rolling_mean_7d,usage_cpu_rolling_max_7d,usage_cpu_rolling_min_7d,usage_cpu_rolling_mean_30d,usage_cpu_rolling_max_30d,usage_cpu_rolling_min_30d,usage_storage_rolling_mean_7d,usage_storage_rolling_max_7d,usage_storage_rolling_min_7d,usage_storage_rolling_mean_30d,usage_storage_rolling_max_30d,usage_storage_rolling_min_30d,cpu_allocation,storage_allocation,utilization_ratio,storage_efficiency,weather,outages,price_changes
2023-03-22,East US,Container,50,1514,207,90.25,1.08,0,2,3,2023,1,0,76.0,74.0,51.0,67.14285714285714,77.0,50.0,71.63333333333334,98.0,50.0,1266.857142857143,1777.0,539.0,1288.7666666666669,1992.0,521.0,100,2000,0.5,0.757,27.333538795550798,0,-0.3199293040870666
2023-03-23,East US,VM,76,630,395,111.59,0.92,0,3,3,2023,1,0,50.0,51.0,65.0,68.71428571428571,77.0,50.0,71.7,98.0,50.0,1223.428571428571,1777.0,539.0,1275.3333333333333,1992.0,521.0,100,2000,0.76,0.315,15.547216135379646,0,-0.8463007741767873
2023-03-23,East US,Storage,74,1429,353,111.59,0.92,0,3,3,2023,1,0,76.0,76.0,77.0,68.28571428571429,77.0,50.0,72.1,98.0,50.0,1244.571428571429,1777.0,539.0,1256.6666666666667,1992.0,521.0,100,2000,0.74,0.7145,21.04515963202552,0,0.1843816853457534
2023-03-23,East US,Container,54,726,388,111.59,0.92,0,3,3,2023,1,0,74.0,50.0,77.0,65.0,76.0,50.0,71.3,98.0,50.0,1127.0,1777.0,539.0,1257.1333333333334,1992.0,521.0,100,2000,0.54,0.363,27.688206556217107,1,0.3170472445912975
2023-03-24,East US,VM,60,1361,470,109.63,1.04,0,4,3,2023,1,0,54.0,76.0,74.0,63.0,76.0,50.0,71.56666666666666,98.0,50.0,1067.571428571429,1514.0,539.0,1270.9,1992.0,521.0,100,2000,0.6,0.6805,25.193649257893007,1,-1.409264243522051
2023-03-24,East US,Storage,76,1430,488,109.63,1.04,0,4,3,2023,1,0,60.0,74.0,51.0,66.57142857142857,76.0,50.0,71.3,98.0,50.0,1089.857142857143,1514.0,539.0,1260.3333333333333,1992.0,521.0,100,2000,0.76,0.715,15.66976280415914,1,0.7358395997498421
2023-03-24,East US,Container,69,1392,471,109.63,1.04,0,4,3,2023,1,0,76.0,54.0,76.0,65.57142857142857,76.0,50.0,71.26666666666667,98.0,50.0,1211.7142857142858,1514.0,630.0,1280.0333333333333,1992.0,521.0,100,2000,0.69,0.696,27.92932499094675,0,-0.5020307541066448
2023-03-25,East US,VM,67,1638,424,108.22,1.19,1,5,3,2023,1,1,69.0,60.0,50.0,68.0,76.0,54.0,71.2,98.0,50.0,1229.428571428571,1638.0,630.0,1300.1333333333334,1992.0,521.0,100,2000,0.67,0.819,15.166359933330618,1,-1.1974903348545856
2023-03-25,East US,Storage,55,1774,418,108.22,1.19,1,5,3,2023,1,1,67.0,76.0,76.0,65.0,76.0,54.0,70.53333333333333,98.0,50.0,1392.857142857143,1774.0,726.0,1292.8666666666666,1949.0,521.0,100,2000,0.55,0.887,21.20830214184537,0,-0.7616644523167729
2023-03-25,East US,Container,72,1966,290,108.22,1.19,1,5,3,2023,1,1,55.0,69.0,74.0,64.71428571428571,76.0,54.0,70.03333333333333,98.0,50.0,1469.571428571429,1966.0,726.0,1310.3666666666666,1966.0,521.0,100,2000,0.72,0.983,21.4779127747271,1,-0.1263873233152727
2023-03-26,East US,VM,56,1586,272,97.55,0.92,1,6,3,2023,1,1,72.0,67.0,54.0,65.0,76.0,55.0,69.63333333333334,98.0,50.0,1592.428571428571,1966.0,1361.0,1332.2,1966.0,521.0,100,2000,0.56,0.793,12.93958483908744,1,-0.1425364574716273
2023-03-26,East US,Storage,68,1442,319,97.55,0.92,1,6,3,2023,1,1,56.0,55.0,60.0,66.14285714285714,76.0,55.0,69.06666666666666,98.0,50.0,1604.0,1966.0,1392.0,1317.8333333333333,1966.0,521.0,100,2000,0.68,0.721,24.83247799529955,1,0.4458163028235102
2023-03-26,East US,Container,87,1960,363,97.55,0.92,1,6,3,2023,1,1,68.0,72.0,76.0,67.71428571428571,87.0,55.0,68.7,94.0,50.0,1679.7142857142858,1966.0,1392.0,1326.3,1966.0,521.0,100,2000,0.87,0.98,15.616334804237704,0,-1.1869302244712918
2023-03-27,East US,VM,95,1992,454,91.1,0.92,0,0,3,2023,1,0,87.0,56.0,69.0,71.42857142857143,95.0,55.0,69.8,95.0,50.0,1765.428571428571,1992.0,1442.0,1367.6,1992.0,521.0,100,2000,0.95,0.996,19.851329679920585,1,-1.689936685488452
2023-03-27,East US,Storage,70,1848,475,91.1,0.92,0,0,3,2023,1,0,95.0,68.0,67.0,71.85714285714286,95.0,55.0,69.0,95.0,50.0,1795.428571428571,1992.0,1442.0,1388.9,1992.0,521.0,100,2000,0.7,0.924,17.041265572236043,1,1.4676227359245566
2023-03-27,East US,Container,86,1512,400,91.1,0.92,0,0,3,2023,1,0,70.0,87.0,55.0,76.28571428571429,95.0,56.0,69.6,95.0,50.0,1758.0,1992.0,1442.0,1374.3333333333333,1992.0,521.0,100,2000,0.86,0.756,16.979247653005274,1,-1.1761636933843094
2023-03-28,East US,VM,53,1929,275,99.23,1.03,0,1,3,2023,1,0,86.0,95.0,72.0,73.57142857142857,95.0,53.0,69.03333333333333,95.0,50.0,1752.7142857142858,1992.0,1442.0,1391.1333333333334,1992.0,521.0,100,2000,0.53,0.9645,23.02805958757349,1,-0.2959550278469565
2023-03-28,East US,Storage,94,1078,393,99.23,1.03,0,1,3,2023,1,0,53.0,70.0,56.0,79.0,95.0,53.0,69.53333333333333,95.0,50.0,1680.142857142857,1992.0,1078.0,1364.9,1992.0,521.0,100,2000,0.94,0.539,26.242294931908912,0,0.9203178050899408
2023-03-28,East US,Container,73,1685,456,99.23,1.03,0,1,3,2023,1,0,94.0,86.0,68.0,79.71428571428571,95.0,53.0,70.1,95.0,50.0,1714.857142857143,1992.0,1078.0,1399.0,1992.0,521.0,100,2000,0.73,0.8425,29.628303237843724,1,-3.2896206403366626
2023-03-29,East US,VM,88,840,444,102.77,1.08,0,2,3,2023,1,0,73.0,53.0,87.0,79.85714285714286,95.0,53.0,69.93333333333334,95.0,50.0,1554.857142857143,1992.0,840.0,1380.5,1992.0,521.0,100,2000,0.88,0.42,15.770676922414088,1,-1.615678747850216
2023-03-29,East US,Storage,98,1203,305,102.77,1.08,0,2,3,2023,1,0,88.0,94.0,95.0,80.28571428571429,98.0,53.0,70.33333333333333,98.0,50.0,1442.142857142857,1929.0,840.0,1393.5,1992.0,521.0,100,2000,0.98,0.6015,25.271207219566232,1,-0.1519286580774494
2023-03-29,East US,Container,92,881,432,102.77,1.08,0,2,3,2023,1,0,98.0,73.0,70.0,83.42857142857143,98.0,53.0,71.16666666666667,98.0,50.0,1304.0,1929.0,840.0,1367.7333333333331,1992.0,521.0,100,2000,0.92,0.4405,21.917158789689744,0,-1.2413194014014242
2023-03-30,East US,VM,61,944,439,100.13,1.15,0,3,3,2023,1,0,92.0,88.0,86.0,79.85714285714286,98.0,53.0,71.5,98.0,50.0,1222.857142857143,1929.0,840.0,1381.8333333333333,1992.0,539.0,100,2000,0.61,0.472,21.226799770198014,0,-0.1418351027820117
2023-03-30,East US,Storage,82,1824,289,100.13,1.15,0,3,3,2023,1,0,61.0,98.0,53.0,84.0,98.0,61.0,72.53333333333333,98.0,50.0,1207.857142857143,1824.0,840.0,1397.9333333333334,1992.0,539.0,100,2000,0.82,0.912,15.240649425271847,0,1.0967771108754616
2023-03-30,East US,Container,88,1487,449,100.13,1.15,0,3,3,2023,1,0,82.0,92.0,94.0,83.14285714285714,98.0,61.0,73.3,98.0,50.0,1266.2857142857142,1824.0,840.0,1416.3666666666666,1992.0,539.0,100,2000,0.88,0.7435,18.77878758760395,0,0.5797618787320804
2023-03-31,East US,VM,78,604,401,97.35,1.27,0,4,3,2023,1,0,88.0,61.0,73.0,83.85714285714286,98.0,61.0,73.33333333333333,98.0,50.0,1111.857142857143,1824.0,604.0,1393.8,1992.0,539.0,100,2000,0.78,0.302,11.927725300232266,1,-0.2397878911382721
2023-03-31,East US,Storage,51,1789,409,97.35,1.27,0,4,3,2023,1,0,78.0,82.0,88.0,78.57142857142857,98.0,51.0,72.46666666666667,98.0,50.0,1247.428571428571,1824.0,604.0,1401.8,1992.0,539.0,100,2000,0.51,0.8945,19.89523700607303,1,0.5811675379117053
2023-03-31,East US,Container,58,1900,238,97.35,1.27,0,4,3,2023,1,0,51.0,88.0,98.0,72.85714285714286,92.0,51.0,71.93333333333334,98.0,50.0,1347.0,1900.0,604.0,1405.9,1992.0,539.0,100,2000,0.58,0.95,17.436855559291118,0,0.5436207361015243
2023-01-01,North Europe,VM,73,1937,493,104.97,0.99,1,6,1,2023,1,1,,,,,,,,,,,,,,,,100,2000,0.73,0.9685,29.20812171588372,0,2.0760798967049308
2023-01-01,North Europe,Storage,51,1715,476,104.97,0.99,1,6,1,2023,1,1,73.0,,,,,,,,,,,,,,,100,2000,0.51,0.8575,29.01093606276154,1,-1.0240622788892988
2023-01-01,North Europe,Container,82,959,221,104.97,0.99,1,6,1,2023,1,1,51.0,,,,,,,,,,,,,,,100,2000,0.82,0.4795,17.33079769795335,0,-0.7466904961471941
2023-01-02,North Europe,VM,51,1863,291,106.48,1.15,0,0,1,2023,1,0,82.0,73.0,,,,,,,,,,,,,,100,2000,0.51,0.9315,16.54410886453448,0,-0.8443638507993924
2023-01-02,North Europe,Storage,96,1455,463,106.48,1.15,0,0,1,2023,1,0,51.0,51.0,,,,,,,,,,,,,,100,2000,0.96,0.7275,10.203454875740643,1,-0.6968901276539539
2023-01-02,North Europe,Container,96,534,405,106.48,1.15,0,0,1,2023,1,0,96.0,82.0,,,,,,,,,,,,,,100,2000,0.96,0.267,20.363228611975806,1,0.2259322516483183
2023-01-03,North Europe,VM,94,1564,356,97.66,0.98,0,1,1,2023,1,0,96.0,51.0,,77.57142857142857,96.0,51.0,,,,1432.428571428571,1937.0,534.0,,,,100,2000,0.94,0.782,26.53662120911404,1,-0.1926716368030017
2023-01-03,North Europe,Storage,64,564,208,97.66,0.98,0,1,1,2023,1,0,94.0,96.0,73.0,76.28571428571429,96.0,51.0,,,,1236.2857142857142,1863.0,534.0,,,,100,2000,0.64,0.282,17.5289716752742,0,-0.5702518423183965
2023-01-03,North Europe,Container,73,1652,335,97.66,0.98,0,1,1,2023,1,0,64.0,96.0,51.0,79.42857142857143,96.0,51.0,,,,1227.2857142857142,1863.0,534.0,,,,100,2000,0.73,0.826,17.348208109230484,1,1.0206837643034732
2023-01-04,North Europe,VM,50,1112,330,115.79,1.08,0,2,1,2023,1,0,73.0,94.0,82.0,74.85714285714286,96.0,50.0,,,,1249.142857142857,1863.0,534.0,,,,100,2000,0.5,0.556,23.850146969738788,1,-0.7717821259451222
2023-01-04,North Europe,Storage,50,1528,417,115.79,1.08,0,2,1,2023,1,0,50.0,64.0,51.0,74.71428571428571,96.0,50.0,,,,1201.2857142857142,1652.0,534.0,,,,100,2000,0.5,0.764,10.808291409672243,1,0.1662008621016156
2023-01-04,North Europe,Container,63,1370,482,115.79,1.08,0,2,1,2023,1,0,50.0,73.0,96.0,70.0,96.0,50.0,,,,1189.142857142857,1652.0,534.0,,,,100,2000,0.63,0.685,13.100995543452946,0,0.2411074829363093
2023-01-05,North Europe,VM,77,1551,307,95.31,1.05,0,3,1,2023,1,0,63.0,50.0,96.0,67.28571428571429,94.0,50.0,,,,1334.428571428571,1652.0,564.0,,,,100,2000,0.77,0.7755,15.012003007445225,1,-1.1200229630189786
2023-01-05,North Europe,Storage,93,1863,485,95.31,1.05,0,3,1,2023,1,0,77.0,50.0,94.0,67.14285714285714,93.0,50.0,,,,1377.142857142857,1863.0,564.0,,,,100,2000,0.93,0.9315,19.064774148829557,0,-1.0401916478037598
2023-01-05,North Europe,Container,60,1871,430,95.31,1.05,0,3,1,2023,1,0,93.0,63.0,64.0,66.57142857142857,93.0,50.0,,,,1563.857142857143,1871.0,1112.0,,,,100,2000,0.6,0.9355,15.883624426829297,1,-0.2997448501941787
2023-01-06,North Europe,VM,98,501,329,95.37,0.95,0,4,1,2023,1,0,60.0,77.0,73.0,70.14285714285714,98.0,50.0,,,,1399.428571428571,1871.0,501.0,,,,100,2000,0.98,0.2505,10.571881165108891,0,1.6782450767115855
2023-01-06,North Europe,Storage,77,1354,423,95.37,0.95,0,4,1,2023,1,0,98.0,93.0,50.0,74.0,98.0,50.0,,,,1434.0,1871.0,501.0,,,,100,2000,0.77,0.677,16.26682183350855,0,-0.5742924204872133
2023-01-06,North Europe,Container,82,884,325,95.37,0.95,0,4,1,2023,1,0,77.0,60.0,50.0,78.57142857142857,98.0,60.0,,,,1342.0,1871.0,501.0,,,,100,2000,0.82,0.442,12.19996027202942,0,0.3609310591142947
2023-01-07,North Europe,VM,69,1363,398,102.42,0.81,1,5,1,2023,1,1,82.0,98.0,63.0,79.42857142857143,98.0,60.0,,,,1341.0,1871.0,501.0,,,,100,2000,0.69,0.6815,28.94971757079353,0,0.0566707922678565
2023-01-07,North Europe,Storage,90,1428,327,102.42,0.81,1,5,1,2023,1,1,69.0,77.0,77.0,81.28571428571429,98.0,60.0,,,,1323.428571428571,1871.0,501.0,,,,100,2000,0.9,0.714,27.36000799879741,1,0.5520303407272426
2023-01-07,North Europe,Container,88,837,328,102.42,0.81,1,5,1,2023,1,1,90.0,82.0,93.0,80.57142857142857,98.0,60.0,,,,1176.857142857143,1871.0,501.0,,,,100,2000,0.88,0.4185,11.978985664443384,1,-0.979540282227806
2023-01-08,North Europe,VM,82,1127,274,82.75,0.94,1,6,1,2023,1,1,88.0,69.0,60.0,83.71428571428571,98.0,69.0,,,,1070.571428571429,1428.0,501.0,,,,100,2000,0.82,0.5635,24.27760037652917,1,-0.1603693142227837
2023-01-08,North Europe,Storage,98,1943,303,82.75,0.94,1,6,1,2023,1,1,82.0,90.0,98.0,83.71428571428571,98.0,69.0,,,,1276.571428571429,1943.0,837.0,,,,100,2000,0.98,0.9715,26.123576075130394,0,-1.154953035102602
2023-01-08,North Europe,Container,69,753,426,82.75,0.94,1,6,1,2023,1,1,98.0,88.0,77.0,82.57142857142857,98.0,69.0,,,,1190.7142857142858,1943.0,753.0,,,,100,2000,0.69,0.3765,28.092466527399605,1,-2.066455502205283
2023-01-09,North Europe,VM,94,1062,463,89.87,1.03,0,0,1,2023,1,0,69.0,82.0,82.0,84.28571428571429,98.0,69.0,,,,1216.142857142857,1943.0,753.0,,,,100,2000,0.94,0.531,19.365173526977884,0,1.4072220882170807
2023-01-09,North Europe,Storage,76,526,425,89.87,1.03,0,0,1,2023,1,0,94.0,98.0,69.0,85.28571428571429,98.0,69.0,,,,1096.571428571429,1943.0,526.0,,,,100,2000,0.76,0.263,24.763479935408625,1,-0.9620889372718372
2023-01-09,North Europe,Container,70,1297,296,89.87,1.03,0,0,1,2023,1,0,76.0,69.0,90.0,82.42857142857143,98.0,69.0,,,,1077.857142857143,1943.0,526.0,,,,100,2000,0.7,0.6485,11.913191321640378,1,0.3065546110621138
2023-01-10,North Europe,VM,52,627,217,90.92,0.86,0,1,1,2023,1,0,70.0,94.0,88.0,77.28571428571429,98.0,52.0,,,,1047.857142857143,1943.0,526.0,,,,100,2000,0.52,0.3135,22.32599911073602,1,-0.4655942819939534
2023-01-10,North Europe,Storage,74,1065,257,90.92,0.86,0,1,1,2023,1,0,52.0,76.0,82.0,76.14285714285714,98.0,52.0,,,,1039.0,1943.0,526.0,,,,100,2000,0.74,0.5325,13.11842785561445,1,0.7968329790258181
2023-01-10,North Europe,Container,52,1185,479,90.92,0.86,0,1,1,2023,1,0,74.0,70.0,98.0,69.57142857142857,94.0,52.0,74.8,98.0,50.0,930.7142857142856,1297.0,526.0,1249.6666666666667,1943.0,501.0,100,2000,0.52,0.5925,23.5630476013364,0,0.6278846122302024
2023-01-11,North Europe,VM,77,1877,487,114.66,0.98,0,2,1,2023,1,0,52.0,52.0,69.0,70.71428571428571,94.0,52.0,74.93333333333334,98.0,50.0,1091.2857142857142,1877.0,526.0,1247.6666666666667,1943.0,501.0,100,2000,0.77,0.9385,22.303086817169344,0,-0.1339245404430918
2023-01-11,North Europe,Storage,72,1353,250,114.66,0.98,0,2,1,2023,1,0,77.0,74.0,94.0,67.57142857142857,77.0,52.0,75.63333333333334,98.0,50.0,1132.857142857143,1877.0,526.0,1235.6,1943.0,501.0,100,2000,0.72,0.6765,22.06657596110321,0,-0.9825744325749712
2023-01-11,North Europe,Container,74,1074,389,114.66,0.98,0,2,1,2023,1,0,72.0,52.0,76.0,67.28571428571429,77.0,52.0,75.36666666666666,98.0,50.0,1211.142857142857,1877.0,627.0,1239.4333333333334,1943.0,501.0,100,2000,0.74,0.537,19.43363792744929,0,-1.0981362015335605
2023-01-12,North Europe,VM,91,1156,319,100.68,0.86,0,3,1,2023,1,0,74.0,77.0,70.0,70.28571428571429,91.0,52.0,76.7,98.0,50.0,1191.0,1877.0,627.0,1215.8666666666666,1943.0,501.0,100,2000,0.91,0.578,11.187772718184505,1,1.702521272832952
2023-01-12,North Europe,Storage,68,1581,428,100.68,0.86,0,3,1,2023,1,0,91.0,72.0,52.0,72.57142857142857,91.0,52.0,75.76666666666667,98.0,50.0,1327.2857142857142,1877.0,1065.0,1220.0666666666666,1943.0,501.0,100,2000,0.68,0.7905,22.470761765748723,0,0.6287162148399302
2023-01-12,North Europe,Container,75,616,478,100.68,0.86,0,3,1,2023,1,0,68.0,74.0,74.0,72.71428571428571,91.0,52.0,75.06666666666666,98.0,50.0,1263.142857142857,1877.0,616.0,1222.8,1943.0,501.0,100,2000,0.75,0.308,24.897007383990584,0,0.2168307284246329
2023-01-13,North Europe,VM,96,1508,293,94.56,1.01,0,4,1,2023,1,0,75.0,91.0,52.0,79.0,96.0,68.0,75.13333333333334,98.0,50.0,1309.2857142857142,1877.0,616.0,1220.9333333333334,1943.0,501.0,100,2000,0.96,0.754,15.671003849118517,1,0.7767377061616593
2023-01-13,North Europe,Storage,95,1457,403,94.56,1.01,0,4,1,2023,1,0,96.0,68.0,77.0,81.57142857142857,96.0,68.0,76.16666666666667,98.0,50.0,1249.2857142857142,1581.0,616.0,1250.7,1943.0,501.0,100,2000,0.95,0.7285,14.04070930255646,1,0.8785144315706609
2023-01-13,North Europe,Container,65,717,238,94.56,1.01,0,4,1,2023,1,0,95.0,75.0,72.0,80.57142857142857,96.0,65.0,75.9,98.0,50.0,1158.428571428571,1581.0,616.0,1219.5333333333333,1943.0,501.0,100,2000,0.65,0.3585,22.776524308142843,1,2.062280542149689
2023-01-14,North Europe,VM,82,1456,378,88.49,1.04,1,5,1,2023,1,1,65.0,96.0,74.0,81.71428571428571,96.0,65.0,76.96666666666667,98.0,50.0,1213.0,1581.0,616.0,1231.0,1943.0,501.0,100,2000,0.82,0.728,19.05590775470037,0,0.6819663262862772
2023-01-14,North Europe,Storage,92,1791,264,88.49,1.04,1,5,1,2023,1,1,82.0,95.0,91.0,81.85714285714286,96.0,65.0,78.36666666666666,98.0,52.0,1303.7142857142858,1791.0,616.0,1239.7666666666669,1943.0,501.0,100,2000,0.92,0.8955,28.23950577775925,1,0.0742580313608291
2023-01-14,North Europe,Container,82,1691,242,88.49,1.04,1,5,1,2023,1,1,92.0,65.0,68.0,83.85714285714286,96.0,65.0,79.0,98.0,52.0,1319.428571428571,1791.0,616.0,1250.4666666666667,1943.0,501.0,100,2000,0.82,0.8455,25.673729528775183,1,0.5289150403504933
2023-01-15,North Europe,VM,85,1917,391,93.99,0.97,1,6,1,2023,1,1,82.0,82.0,75.0,85.28571428571429,96.0,65.0,79.26666666666667,98.0,52.0,1505.2857142857142,1917.0,717.0,1262.6666666666667,1943.0,501.0,100,2000,0.85,0.9585,27.4340929449852,0,0.8837774865591704
2023-01-15,North Europe,Storage,84,1622,235,93.99,0.97,1,6,1,2023,1,1,85.0,92.0,96.0,83.57142857142857,95.0,65.0,78.96666666666667,98.0,52.0,1521.571428571429,1917.0,717.0,1254.6333333333334,1943.0,501.0,100,2000,0.84,0.811,16.316253799000094,1,1.6126830274913688
2023-01-15,North Europe,Container,67,1508,295,93.99,0.97,1,6,1,2023,1,1,84.0,82.0,95.0,79.57142857142857,92.0,65.0,79.2,98.0,52.0,1528.857142857143,1917.0,717.0,1242.5333333333333,1943.0,501.0,100,2000,0.67,0.754,26.67551602314245,1,0.6412960082780986
2023-01-16,North Europe,VM,56,1217,422,93.98,1.19,0,0,1,2023,1,0,67.0,85.0,65.0,78.28571428571429,92.0,56.0,77.8,98.0,52.0,1600.2857142857142,1917.0,1217.0,1266.4,1943.0,526.0,100,2000,0.56,0.6085,15.161443400859614,0,0.0597050743833823
2023-01-16,North Europe,Storage,68,1890,343,93.98,1.19,0,0,1,2023,1,0,56.0,84.0,82.0,76.28571428571429,92.0,56.0,77.5,98.0,52.0,1662.2857142857142,1917.0,1217.0,1284.2666666666669,1943.0,526.0,100,2000,0.68,0.945,18.691751272255,0,-0.6717017350999226
2023-01-16,North Europe,Container,54,1622,224,93.98,1.19,0,0,1,2023,1,0,68.0,67.0,92.0,70.85714285714286,85.0,54.0,76.56666666666666,98.0,52.0,1638.142857142857,1917.0,1217.0,1308.8666666666666,1943.0,526.0,100,2000,0.54,0.811,20.45591866931899,0,0.4043556925102897
2023-01-17,North Europe,VM,51,528,364,99.87,0.89,0,1,1,2023,1,0,54.0,56.0,82.0,66.42857142857143,85.0,51.0,75.96666666666667,98.0,51.0,1472.0,1917.0,528.0,1281.0333333333333,1943.0,526.0,100,2000,0.51,0.264,25.62508996598106,0,-0.1090234319182528
2023-01-17,North Europe,Storage,87,838,335,99.87,0.89,0,1,1,2023,1,0,51.0,68.0,85.0,66.71428571428571,87.0,51.0,75.86666666666666,98.0,51.0,1317.857142857143,1890.0,528.0,1261.3666666666666,1943.0,526.0,100,2000,0.87,0.419,27.00562515335004,1,-1.007363176578353
2023-01-17,North Europe,Container,97,1888,344,99.87,0.89,0,1,1,2023,1,0,87.0,54.0,84.0,68.57142857142857,97.0,51.0,76.16666666666667,98.0,51.0,1355.857142857143,1890.0,528.0,1296.4,1943.0,526.0,100,2000,0.97,0.944,14.476612683103667,1,1.0879767520155292
2023-01-18,North Europe,VM,98,1932,316,108.23,0.88,0,2,1,2023,1,0,97.0,51.0,67.0,73.0,98.0,51.0,76.7,98.0,51.0,1416.428571428571,1932.0,528.0,1323.2333333333331,1943.0,526.0,100,2000,0.98,0.966,21.273364180478485,1,0.7388183922913939
2023-01-18,North Europe,Storage,55,557,243,108.23,0.88,0,2,1,2023,1,0,98.0,87.0,56.0,72.85714285714286,98.0,51.0,75.26666666666667,98.0,51.0,1322.142857142857,1932.0,528.0,1277.0333333333333,1932.0,526.0,100,2000,0.55,0.2785,24.39360054243926,0,0.4639189278769507
2023-01-18,North Europe,Container,94,1171,372,108.23,0.88,0,2,1,2023,1,0,55.0,97.0,68.0,76.57142857142857,98.0,51.0,76.1,98.0,51.0,1219.428571428571,1932.0,528.0,1290.9666666666667,1932.0,526.0,100,2000,0.94,0.5855,14.289179295527504,1,0.4255861355718238
2023-01-19,North Europe,VM,57,1645,363,102.09,0.8,0,3,1,2023,1,0,94.0,98.0,54.0,77.0,98.0,51.0,74.86666666666666,98.0,51.0,1222.7142857142858,1932.0,528.0,1310.4,1932.0,526.0,100,2000,0.57,0.8225,11.369263682456728,1,-1.0234424809164626
2023-01-19,North Europe,Storage,75,1197,377,102.09,0.8,0,3,1,2023,1,0,57.0,55.0,51.0,80.42857142857143,98.0,55.0,74.83333333333333,98.0,51.0,1318.2857142857142,1932.0,557.0,1332.7666666666669,1932.0,528.0,100,2000,0.75,0.5985,19.59936462720172,1,-0.537553667309809
2023-01-19,North Europe,Container,77,1231,240,102.09,0.8,0,3,1,2023,1,0,75.0,94.0,87.0,79.0,98.0,55.0,75.06666666666666,98.0,51.0,1374.428571428571,1932.0,557.0,1330.5666666666666,1932.0,528.0,100,2000,0.77,0.6155,26.41386467163724,1,0.0718091253280706
2023-01-20,North Europe,VM,67,723,438,86.72,1.02,0,4,1,2023,1,0,77.0,57.0,97.0,74.71428571428571,98.0,55.0,75.56666666666666,98.0,51.0,1208.0,1932.0,557.0,1333.7666666666669,1932.0,528.0,100,2000,0.67,0.3615,22.017408209401967,1,-1.973078616481433
2023-01-20,North Europe,Storage,98,1352,481,86.72,1.02,0,4,1,2023,1,0,67.0,75.0,98.0,74.71428571428571,98.0,55.0,76.36666666666666,98.0,51.0,1125.142857142857,1645.0,557.0,1343.3333333333333,1932.0,528.0,100,2000,0.98,0.676,11.139658677635486,1,1.5268190639474557
2023-01-20,North Europe,Container,74,1326,482,86.72,1.02,0,4,1,2023,1,0,98.0,77.0,55.0,77.42857142857143,98.0,57.0,77.1,98.0,51.0,1235.0,1645.0,723.0,1348.0333333333333,1932.0,528.0,100,2000,0.74,0.663,29.25373956402762,0,1.1081967786385551
2023-01-21,North Europe,VM,83,1871,294,107.38,1.02,1,5,1,2023,1,1,74.0,67.0,94.0,75.85714285714286,98.0,57.0,77.3,98.0,51.0,1335.0,1871.0,723.0,1347.8333333333333,1932.0,528.0,100,2000,0.83,0.9355,17.130431490942797,0,-1.0376446685311065
2023-01-21,North Europe,Storage,57,653,449,107.38,1.02,1,5,1,2023,1,1,83.0,98.0,57.0,75.85714285714286,98.0,57.0,76.8,98.0,51.0,1193.2857142857142,1871.0,653.0,1324.5,1932.0,528.0,100,2000,0.57,0.3265,23.02573001576209,0,-1.0329309594845617
2023-01-21,North Europe,Container,83,937,317,107.38,1.02,1,5,1,2023,1,1,57.0,74.0,75.0,77.0,98.0,57.0,77.1,98.0,51.0,1156.142857142857,1871.0,653.0,1319.9333333333334,1932.0,528.0,100,2000,0.83,0.4685,28.031340118368075,0,1.2713668280423314
2023-01-22,North Europe,VM,67,1297,448,98.84,0.97,1,6,1,2023,1,1,83.0,83.0,77.0,75.57142857142857,98.0,57.0,76.3,98.0,51.0,1165.571428571429,1871.0,653.0,1324.6333333333334,1932.0,528.0,100,2000,0.67,0.6485,29.34933391919281,1,-1.302838064583287
2023-01-22,North Europe,Storage,87,1483,229,98.84,0.97,1,6,1,2023,1,1,67.0,57.0,67.0,78.42857142857143,98.0,57.0,76.93333333333334,98.0,51.0,1274.142857142857,1871.0,653.0,1321.3666666666666,1932.0,528.0,100,2000,0.87,0.7415,23.467506639890697,0,0.1737589476795332
2023-01-22,North Europe,Container,91,580,332,98.84,0.97,1,6,1,2023,1,1,87.0,83.0,98.0,77.42857142857143,91.0,57.0,77.46666666666667,98.0,51.0,1163.857142857143,1871.0,580.0,1320.1666666666667,1932.0,528.0,100,2000,0.91,0.29,11.23552663787478,0,-0.3253958061553592
2023-01-23,North Europe,VM,74,1718,394,85.21,0.93,0,0,1,2023,1,0,91.0,67.0,74.0,77.42857142857143,91.0,57.0,76.73333333333333,98.0,51.0,1219.857142857143,1871.0,580.0,1327.1666666666667,1932.0,528.0,100,2000,0.74,0.859,20.9395326065035,0,0.0807545382450787
2023-01-23,North Europe,Storage,76,592,359,85.21,0.93,0,0,1,2023,1,0,74.0,87.0,83.0,76.42857142857143,91.0,57.0,76.1,98.0,51.0,1037.142857142857,1718.0,580.0,1298.3333333333333,1932.0,528.0,100,2000,0.76,0.296,14.46416210834916,1,-0.3427541176187552
